SUBJECT,TRIAL,REACTION_TIME,CORRECT,TYPE_OF_TASK
IDU012,6,875,1,1
IDU012,7,1216,1,1
IDU012,8,993,1,1
IDU012,9,919,1,1
IDU012,10,1126,1,1
IDU012,11,891,1,1
IDU012,12,999,1,1
IDU012,13,845,1,1
IDU012,14,720,1,1
IDU012,15,1161,1,1
IDU012,16,1003,1,1
IDU012,17,1039,1,1
IDU012,18,832,1,1
IDU012,19,635,1,1
IDU012,20,833,1,1
IDU012,21,750,1,1
IDU012,22,1485,1,1
IDU012,23,824,1,1
IDU012,24,817,1,1
IDU012,1,834,-1,2
IDU012,1,1567,-1,4
IDU012,1,2401,-1,5
IDU012,1,466,-1,3
IDU012,2,767,-1,2
IDU012,2,968,-1,4
IDU012,2,1735,-1,5
IDU012,2,500,-1,3
IDU012,3,300,-1,2
IDU012,3,867,-1,4
IDU012,3,1167,-1,5
IDU012,4,800,-1,2
IDU012,4,835,-1,4
IDU012,4,1635,-1,5
IDU012,4,567,-1,3
IDU012,5,967,-1,2
IDU012,5,934,-1,4
IDU012,5,1901,-1,5
IDU012,5,633,-1,3
IDU012,6,901,-1,2
IDU012,6,3035,-1,4
IDU012,6,3936,-1,5
IDU012,6,467,-1,3
IDU012,7,934,-1,2
IDU012,7,1234,-1,4
IDU012,7,2168,-1,5
IDU012,7,634,-1,3
IDU012,8,1034,-1,2
IDU012,8,1268,-1,4
IDU012,8,2302,-1,5
IDU012,8,801,-1,3
IDU012,9,700,-1,2
IDU012,9,2268,-1,4
IDU012,9,2968,-1,5
IDU012,9,468,-1,3
IDU012,10,835,-1,2
IDU012,10,900,-1,4
IDU012,10,1735,-1,5
IDU012,10,501,-1,3
IDU012,11,767,-1,2
IDU012,11,1501,-1,4
IDU012,11,2268,-1,5
IDU012,11,400,-1,3
IDU012,12,700,-1,2
IDU012,12,1768,-1,4
IDU012,12,2468,-1,5
IDU012,12,533,-1,3
IDU012,13,634,-1,2
IDU012,13,2835,-1,4
IDU012,13,3469,-1,5
IDU012,13,300,-1,3
IDU012,14,900,-1,2
IDU012,14,1835,-1,4
IDU012,14,2735,-1,5
IDU012,14,500,-1,3
IDU012,15,834,-1,2
IDU012,15,1767,-1,4
IDU012,15,2601,-1,5
IDU012,15,534,-1,3
IDU012,16,733,-1,2
IDU012,16,1968,-1,4
IDU012,16,2701,-1,5
IDU012,16,433,-1,3
IDU013,1,542,1,0
IDU013,2,-1,1,0
IDU013,3,396,1,0
IDU013,4,537,1,0
IDU013,5,367,1,0
IDU013,6,394,1,0
IDU013,7,377,1,0
IDU013,8,-1,1,0
IDU013,9,352,1,0
IDU013,10,492,1,0
IDU013,11,368,1,0
IDU013,12,391,1,0
IDU013,13,375,1,0
IDU013,14,345,1,0
IDU013,15,-1,1,0
IDU013,16,333,1,0
IDU013,17,315,1,0
IDU013,18,314,1,0
IDU013,19,-1,1,0
IDU013,20,436,1,0
IDU013,21,371,1,0
IDU013,22,-1,1,0
IDU013,23,412,1,0
IDU013,24,-1,1,0
IDU013,25,334,1,0
IDU013,26,386,1,0
IDU013,27,417,1,0
IDU013,28,459,1,0
IDU013,29,410,1,0
IDU013,30,360,1,0
IDU013,31,279,1,0
IDU013,32,347,1,0
IDU013,33,-1,1,0
IDU013,34,-1,0,0
IDU013,35,0,1,0
IDU013,36,565,1,0
IDU013,37,350,1,0
IDU013,38,325,1,0
IDU013,39,398,1,0
IDU013,40,278,1,0
IDU013,41,274,1,0
IDU013,42,313,1,0
IDU013,43,325,1,0
IDU013,44,307,1,0
IDU013,45,-1,1,0
IDU013,46,632,1,0
IDU013,47,520,1,0
IDU013,48,-1,1,0
IDU013,49,339,1,0
IDU013,50,387,1,0
IDU013,51,0,0,0
IDU013,52,424,1,0
IDU013,53,-1,1,0
IDU013,54,374,1,0
IDU013,55,370,1,0
IDU013,56,423,1,0
IDU013,57,347,1,0
IDU013,58,334,1,0
IDU013,59,-1,1,0
IDU013,60,373,1,0
IDU013,61,384,1,0
IDU013,62,275,1,0
IDU013,63,266,1,0
IDU013,64,-1,1,0
IDU013,65,385,1,0
IDU013,66,282,1,0
IDU013,67,372,1,0
IDU013,68,-1,1,0
IDU013,69,378,1,0
IDU013,70,339,1,0
IDU013,71,566,1,0
IDU013,72,-1,1,0
IDU013,73,336,1,0
IDU013,74,365,1,0
IDU013,75,-1,1,0
IDU013,76,479,1,0
IDU013,77,-1,1,0
IDU013,1,1634,1,1
IDU013,2,1250,1,1
IDU013,3,872,1,1
IDU013,4,947,1,1
IDU013,5,1186,1,1
IDU013,6,1257,1,1
IDU013,7,783,1,1
IDU013,8,867,1,1
IDU013,9,698,1,1
IDU013,10,917,1,1
IDU013,11,921,1,1
IDU013,12,1023,1,1
IDU013,13,1320,1,1
IDU013,14,1193,1,1
IDU013,15,1396,1,1
IDU013,16,1269,1,1
IDU013,17,1065,1,1
IDU013,18,884,1,1
IDU013,19,1564,1,1
IDU013,20,980,1,1
IDU013,21,860,1,1
IDU013,22,1532,1,1
IDU013,23,1352,1,1
IDU013,24,1615,1,1
IDU013,1,734,-1,2
IDU013,1,834,-1,4
IDU013,1,1568,-1,5
IDU013,1,367,-1,3
IDU013,2,668,-1,2
IDU013,2,2068,-1,4
IDU013,2,2736,-1,5
IDU013,2,234,-1,3
IDU013,3,300,-1,2
IDU013,3,1801,-1,4
IDU013,3,2101,-1,5
IDU013,4,834,-1,2
IDU013,4,1068,-1,4
IDU013,4,1902,-1,5
IDU013,4,567,-1,3
IDU013,5,601,-1,2
IDU013,5,2535,-1,4
IDU013,5,3136,-1,5
IDU013,6,667,-1,2
IDU013,6,1601,-1,4
IDU013,6,2268,-1,5
IDU013,7,801,-1,2
IDU013,7,1401,-1,4
IDU013,7,2202,-1,5
IDU013,8,234,-1,2
IDU013,8,801,-1,4
IDU013,8,1035,-1,5
IDU013,9,834,-1,2
IDU013,9,1368,-1,4
IDU013,9,2202,-1,5
IDU013,9,334,-1,3
IDU013,10,634,-1,2
IDU013,10,2202,-1,4
IDU013,10,2836,-1,5
IDU013,10,334,-1,3
IDU013,11,667,-1,2
IDU013,11,2669,-1,4
IDU013,11,3336,-1,5
IDU013,11,500,-1,3
IDU013,12,401,-1,2
IDU013,12,2735,-1,4
IDU013,12,3136,-1,5
IDU013,13,668,-1,2
IDU013,13,2769,-1,4
IDU013,13,3437,-1,5
IDU013,13,333,-1,3
IDU013,14,600,-1,2
IDU013,14,2635,-1,4
IDU013,14,3235,-1,5
IDU013,15,601,-1,2
IDU013,15,2302,-1,4
IDU013,15,2903,-1,5
IDU013,15,300,-1,3
IDU013,16,600,-1,2
IDU013,16,2369,-1,4
IDU013,16,2969,-1,5
IDU013,16,267,-1,3
IDU013,17,667,-1,2
IDU013,17,2168,-1,4
IDU013,17,2835,-1,5
IDU014,1,462,1,0
IDU014,2,488,1,0
IDU014,3,-1,1,0
IDU014,4,434,1,0
IDU014,5,478,1,0
IDU014,6,442,1,0
IDU014,7,454,1,0
IDU014,8,487,1,0
IDU014,9,-1,1,0
IDU014,10,324,1,0
IDU014,11,-1,1,0
IDU014,12,380,1,0
IDU014,13,-1,1,0
IDU014,14,384,1,0
IDU014,15,424,1,0
IDU014,16,386,1,0
IDU014,17,397,1,0
IDU014,18,454,1,0
IDU014,19,-1,1,0
IDU014,20,350,1,0
IDU014,21,397,1,0
IDU014,22,412,1,0
IDU014,23,412,1,0
IDU014,24,410,1,0
IDU014,25,399,1,0
IDU014,26,384,1,0
IDU014,27,426,1,0
IDU014,28,397,1,0
IDU014,29,437,1,0
IDU014,30,410,1,0
IDU014,31,379,1,0
IDU014,32,445,1,0
IDU014,33,-1,1,0
IDU014,34,457,1,0
IDU014,35,469,1,0
IDU014,36,323,1,0
IDU014,37,373,1,0
IDU014,38,-1,1,0
IDU014,39,348,1,0
IDU014,40,334,1,0
IDU014,41,-1,1,0
IDU014,42,339,1,0
IDU014,43,340,1,0
IDU014,44,319,1,0
IDU014,45,-1,1,0
IDU014,46,324,1,0
IDU014,47,337,1,0
IDU014,48,302,1,0
IDU014,49,362,1,0
IDU014,50,-1,1,0
IDU014,51,277,1,0
IDU014,52,299,1,0
IDU014,53,393,1,0
IDU014,54,343,1,0
IDU014,55,298,1,0
IDU014,56,298,1,0
IDU014,57,304,1,0
IDU014,58,-1,1,0
IDU014,59,294,1,0
IDU014,60,-1,1,0
IDU014,61,320,1,0
IDU014,62,362,1,0
IDU014,63,-1,1,0
IDU014,64,278,1,0
IDU014,65,-1,1,0
IDU014,66,278,1,0
IDU014,67,-1,1,0
IDU014,68,311,1,0
IDU014,69,498,1,0
IDU014,70,-1,1,0
IDU014,71,282,1,0
IDU014,72,292,1,0
IDU014,73,299,1,0
IDU014,74,-1,1,0
IDU014,75,326,1,0
IDU014,76,315,1,0
IDU014,77,317,1,0
IDU014,1,920,1,1
IDU014,2,1085,1,1
IDU014,3,1177,1,1
IDU014,4,967,1,1
IDU014,5,879,1,1
IDU014,6,656,1,1
IDU014,7,747,1,1
IDU014,8,779,1,1
IDU014,9,1138,1,1
IDU014,10,898,1,1
IDU014,11,854,1,1
IDU014,12,1079,1,1
IDU014,13,1039,1,1
IDU014,14,724,1,1
IDU014,15,711,1,1
IDU014,16,685,1,1
IDU014,17,660,1,1
IDU014,18,702,1,1
IDU014,19,636,1,1
IDU014,20,642,1,1
IDU014,21,707,1,1
IDU014,22,779,1,1
IDU014,23,751,1,1
IDU014,24,784,1,1
IDU014,1,767,-1,2
IDU014,1,3035,-1,4
IDU014,1,3802,-1,5
IDU014,1,333,-1,3
IDU014,2,600,-1,2
IDU014,2,2735,-1,4
IDU014,2,3335,-1,5
IDU014,2,567,-1,3
IDU014,3,934,-1,2
IDU014,3,2334,-1,4
IDU014,3,3268,-1,5
IDU014,3,467,-1,3
IDU014,4,601,-1,2
IDU014,4,2968,-1,4
IDU014,4,3569,-1,5
IDU014,4,167,-1,3
IDU014,5,667,-1,2
IDU014,5,2735,-1,4
IDU014,5,3402,-1,5
IDU014,5,533,-1,3
IDU014,6,633,-1,2
IDU014,6,2635,-1,4
IDU014,6,3268,-1,5
IDU014,7,1000,-1,2
IDU014,7,2868,-1,4
IDU014,7,3868,-1,5
IDU014,7,701,-1,3
IDU014,8,667,-1,2
IDU014,8,2502,-1,4
IDU014,8,3169,-1,5
IDU014,9,934,-1,2
IDU014,9,2702,-1,4
IDU014,9,3636,-1,5
IDU014,9,634,-1,3
IDU014,10,600,-1,2
IDU014,10,2902,-1,4
IDU014,10,3502,-1,5
IDU014,10,501,-1,3
IDU014,11,767,-1,2
IDU014,11,2502,-1,4
IDU014,11,3269,-1,5
IDU014,12,700,-1,2
IDU014,12,2736,-1,4
IDU014,12,3436,-1,5
IDU014,12,734,-1,3
IDU014,13,634,-1,2
IDU014,13,3036,-1,4
IDU014,13,3670,-1,5
IDU014,13,334,-1,3
IDU014,14,568,-1,2
IDU014,14,2635,-1,4
IDU014,14,3203,-1,5
IDU014,15,667,-1,2
IDU014,15,1434,-1,4
IDU014,15,2101,-1,5
IDU014,16,968,-1,2
IDU014,16,2235,-1,4
IDU014,16,3203,-1,5
IDU014,16,367,-1,3
IDU014,17,634,-1,2
IDU014,17,2469,-1,4
IDU014,17,3103,-1,5
IDU014,17,600,-1,3
IDU015,1,324,1,0
IDU015,2,-1,1,0
IDU015,3,295,1,0
IDU015,4,-1,1,0
IDU015,5,338,1,0
IDU015,6,373,1,0
IDU015,7,382,1,0
IDU015,8,357,1,0
IDU015,9,393,1,0
IDU015,10,543,1,0
IDU015,11,369,1,0
IDU015,12,385,1,0
IDU015,13,346,1,0
IDU015,14,329,1,0
IDU015,15,395,1,0
IDU015,16,-1,1,0
IDU015,17,380,1,0
IDU015,18,343,1,0
IDU015,19,-1,1,0
IDU015,20,320,1,0
IDU015,21,-1,1,0
IDU015,22,319,1,0
IDU015,23,302,1,0
IDU015,24,321,1,0
IDU015,25,-1,1,0
IDU015,26,382,1,0
IDU015,27,279,1,0
IDU015,28,373,1,0
IDU015,29,-1,1,0
IDU015,30,317,1,0
IDU015,31,-1,1,0
IDU015,32,370,1,0
IDU015,33,353,1,0
IDU015,34,292,1,0
IDU015,35,379,1,0
IDU015,36,-1,1,0
IDU015,37,395,1,0
IDU015,38,530,1,0
IDU015,39,-1,1,0
IDU015,40,380,1,0
IDU015,41,311,1,0
IDU015,42,325,1,0
IDU015,43,313,1,0
IDU015,44,342,1,0
IDU015,45,312,1,0
IDU015,46,303,1,0
IDU015,47,-1,1,0
IDU015,48,476,1,0
IDU015,49,304,1,0
IDU015,50,604,1,0
IDU015,51,-1,1,0
IDU015,52,384,1,0
IDU015,53,481,1,0
IDU015,54,293,1,0
IDU015,55,322,1,0
IDU015,56,-1,1,0
IDU015,57,316,1,0
IDU015,58,294,1,0
IDU015,59,301,1,0
IDU015,60,373,1,0
IDU015,61,-1,1,0
IDU015,62,271,1,0
IDU015,63,-1,1,0
IDU015,64,385,1,0
IDU015,65,378,1,0
IDU015,66,-1,1,0
IDU015,67,397,1,0
IDU015,68,328,1,0
IDU015,69,455,1,0
IDU015,70,-1,1,0
IDU015,71,354,1,0
IDU015,72,333,1,0
IDU015,73,320,1,0
IDU015,74,315,1,0
IDU015,75,308,1,0
IDU015,76,308,1,0
IDU015,77,285,1,0
IDU015,1,849,1,1
IDU015,2,727,1,1
IDU015,3,820,1,1
IDU015,4,734,1,1
IDU015,5,430,1,1
IDU015,6,833,1,1
IDU015,7,716,1,1
IDU015,8,809,1,1
IDU015,9,1022,1,1
IDU015,10,450,1,1
IDU015,11,690,1,1
IDU015,12,674,1,1
IDU015,13,852,1,1
IDU015,14,809,1,1
IDU015,15,617,1,1
IDU015,16,447,1,1
IDU015,17,1033,1,1
IDU015,18,585,1,1
IDU015,19,572,1,1
IDU015,20,667,1,1
IDU015,21,879,1,1
IDU015,22,690,1,1
IDU015,23,611,1,1
IDU015,24,865,1,1
IDU015,1,768,-1,2
IDU015,1,667,-1,4
IDU015,1,1435,-1,5
IDU015,1,333,-1,3
IDU015,2,967,-1,2
IDU015,2,300,-1,4
IDU015,2,1267,-1,5
IDU015,2,534,-1,3
IDU015,3,833,-1,2
IDU015,3,801,-1,4
IDU015,3,1634,-1,5
IDU015,3,634,-1,3
IDU015,4,701,-1,2
IDU015,4,1968,-1,4
IDU015,4,2669,-1,5
IDU015,5,834,-1,2
IDU015,5,601,-1,4
IDU015,5,1435,-1,5
IDU015,6,767,-1,2
IDU015,6,800,-1,4
IDU015,6,1567,-1,5
IDU015,6,500,-1,3
IDU015,7,600,-1,2
IDU015,8,600,-1,2
IDU015,8,401,-1,4
IDU015,8,1001,-1,5
IDU015,8,467,-1,3
IDU015,9,634,-1,2
IDU015,9,968,-1,4
IDU015,9,1602,-1,5
IDU015,9,600,-1,3
IDU015,10,801,-1,2
IDU015,10,1000,-1,4
IDU015,10,1801,-1,5
IDU015,10,467,-1,3
IDU015,11,634,-1,2
IDU015,11,467,-1,4
IDU015,11,1101,-1,5
IDU015,11,934,-1,3
IDU015,12,834,-1,2
IDU015,12,1034,-1,4
IDU015,12,1868,-1,5
IDU015,12,534,-1,3
IDU015,13,767,-1,2
IDU015,13,1701,-1,4
IDU015,13,2468,-1,5
IDU015,13,533,-1,3
IDU015,14,668,-1,2
IDU015,14,700,-1,4
IDU015,14,1368,-1,5
IDU015,14,567,-1,3
IDU015,15,700,-1,2
IDU015,15,1101,-1,4
IDU015,15,1801,-1,5
IDU015,15,534,-1,3
IDU015,16,667,-1,2
IDU015,16,1435,-1,4
IDU015,16,2102,-1,5
IDU015,16,501,-1,3
IDU015,17,734,-1,2
IDU015,17,601,-1,4
IDU015,17,1335,-1,5
IDU015,17,300,-1,3
IDU015,18,634,-1,2
IDU015,18,433,-1,4
IDU015,18,1067,-1,5
IDU015,18,267,-1,3
IDU016,1,321,1,0
IDU016,2,244,1,0
IDU016,3,219,0,0
IDU016,4,247,1,0
IDU016,5,245,1,0
IDU016,6,-1,1,0
IDU016,7,254,1,0
IDU016,8,-1,1,0
IDU016,9,284,1,0
IDU016,10,346,1,0
IDU016,11,292,1,0
IDU016,12,301,1,0
IDU016,13,292,1,0
IDU016,14,250,1,0
IDU016,15,220,1,0
IDU016,16,225,0,0
IDU016,17,240,1,0
IDU016,18,188,1,0
IDU016,19,319,1,0
IDU016,20,-1,1,0
IDU016,21,301,1,0
IDU016,22,351,1,0
IDU016,23,242,1,0
IDU016,24,302,1,0
IDU016,25,225,1,0
IDU016,26,203,0,0
IDU016,27,217,1,0
IDU016,28,-1,1,0
IDU016,29,0,1,0
IDU016,30,246,0,0
IDU016,31,268,1,0
IDU016,32,325,1,0
IDU016,33,297,1,0
IDU016,34,343,1,0
IDU016,35,277,1,0
IDU016,36,224,0,0
IDU016,37,255,1,0
IDU016,38,376,1,0
IDU016,39,292,1,0
IDU016,40,313,1,0
IDU016,41,290,1,0
IDU016,42,217,1,0
IDU016,43,-1,1,0
IDU016,44,255,1,0
IDU016,45,309,1,0
IDU016,46,-1,1,0
IDU016,47,286,1,0
IDU016,48,285,1,0
IDU016,49,-1,1,0
IDU016,50,277,1,0
IDU016,51,267,1,0
IDU016,52,353,1,0
IDU016,53,338,1,0
IDU016,54,253,1,0
IDU016,55,-1,1,0
IDU016,56,275,1,0
IDU016,57,217,1,0
IDU016,58,186,0,0
IDU016,59,276,1,0
IDU016,60,294,1,0
IDU016,61,229,1,0
IDU016,62,396,1,0
IDU016,63,305,1,0
IDU016,64,340,1,0
IDU016,65,278,1,0
IDU016,66,220,1,0
IDU016,67,320,1,0
IDU016,68,-1,1,0
IDU016,69,249,1,0
IDU016,70,233,1,0
IDU016,71,254,1,0
IDU016,72,230,1,0
IDU016,73,-1,1,0
IDU016,74,245,1,0
IDU016,75,293,1,0
IDU016,76,152,1,0
IDU016,77,-1,1,0
IDU016,1,664,1,1
IDU016,2,867,1,1
IDU016,3,515,1,1
IDU016,4,464,1,1
IDU016,5,495,1,1
IDU016,6,602,1,1
IDU016,7,819,1,1
IDU016,8,629,1,1
IDU016,9,542,1,1
IDU016,10,2169,1,1
IDU016,11,540,1,1
IDU016,12,540,1,1
IDU016,13,484,1,1
IDU016,14,564,1,1
IDU016,15,557,1,1
IDU016,16,426,1,1
IDU016,17,565,0,1
IDU016,18,574,1,1
IDU016,19,745,1,1
IDU016,20,662,1,1
IDU016,21,912,1,1
IDU016,22,521,1,1
IDU016,23,540,1,1
IDU016,24,450,1,1
IDU016,1,901,-1,2
IDU016,1,500,-1,4
IDU016,1,1401,-1,5
IDU016,1,534,-1,3
IDU016,2,934,-1,2
IDU016,2,2602,-1,4
IDU016,2,3536,-1,5
IDU016,2,666,-1,3
IDU016,3,867,-1,2
IDU016,3,2935,-1,4
IDU016,3,3802,-1,5
IDU016,3,667,-1,3
IDU016,4,768,-1,2
IDU016,4,3035,-1,4
IDU016,4,3803,-1,5
IDU016,5,800,-1,2
IDU016,5,2335,-1,4
IDU016,5,3135,-1,5
IDU016,5,467,-1,3
IDU016,6,700,-1,2
IDU016,6,2969,-1,4
IDU016,6,3669,-1,5
IDU016,7,700,-1,2
IDU016,7,2536,-1,4
IDU016,7,3236,-1,5
IDU016,7,534,-1,3
IDU016,8,900,-1,2
IDU016,8,2201,-1,4
IDU016,8,3101,-1,5
IDU016,8,434,-1,3
IDU016,9,1067,-1,2
IDU016,9,1868,-1,4
IDU016,9,2935,-1,5
IDU016,10,901,-1,2
IDU016,10,1968,-1,4
IDU016,10,2869,-1,5
IDU016,10,367,-1,3
IDU016,11,700,-1,2
IDU016,11,2068,-1,4
IDU016,11,2768,-1,5
IDU016,11,367,-1,3
IDU016,12,701,-1,2
IDU016,12,2502,-1,4
IDU016,12,3203,-1,5
IDU016,12,501,-1,3
IDU016,13,667,-1,2
IDU016,13,2435,-1,4
IDU016,13,3102,-1,5
IDU016,14,634,-1,2
IDU016,14,2235,-1,4
IDU016,14,2869,-1,5
IDU016,14,534,-1,3
IDU016,15,800,-1,2
IDU016,15,2168,-1,4
IDU016,15,2968,-1,5
IDU016,15,634,-1,3
IDU016,16,534,-1,2
IDU016,16,1935,-1,4
IDU016,16,2469,-1,5
IDU016,17,667,-1,2
IDU016,17,2302,-1,4
IDU016,17,2969,-1,5
IDU016,17,434,-1,3
IDU017,1,324,1,0
IDU017,2,-1,1,0
IDU017,3,279,1,0
IDU017,4,324,1,0
IDU017,5,353,1,0
IDU017,6,315,1,0
IDU017,7,-1,1,0
IDU017,8,242,1,0
IDU017,9,254,1,0
IDU017,10,269,1,0
IDU017,11,345,1,0
IDU017,12,251,1,0
IDU017,13,272,1,0
IDU017,14,249,1,0
IDU017,15,265,1,0
IDU017,16,-1,1,0
IDU017,17,261,1,0
IDU017,18,227,1,0
IDU017,19,242,1,0
IDU017,20,-1,1,0
IDU017,21,202,1,0
IDU017,22,235,1,0
IDU017,23,241,1,0
IDU017,24,-1,1,0
IDU017,25,263,1,0
IDU017,26,258,1,0
IDU017,27,264,1,0
IDU017,28,269,1,0
IDU017,29,-1,1,0
IDU017,30,204,1,0
IDU017,31,246,1,0
IDU017,32,257,1,0
IDU017,33,274,1,0
IDU017,34,269,1,0
IDU017,35,266,1,0
IDU017,36,-1,1,0
IDU017,37,284,1,0
IDU017,38,260,0,0
IDU017,39,444,1,0
IDU017,40,254,1,0
IDU017,41,232,1,0
IDU017,42,245,1,0
IDU017,43,251,1,0
IDU017,44,258,1,0
IDU017,45,-1,1,0
IDU017,46,264,1,0
IDU017,47,229,1,0
IDU017,48,302,1,0
IDU017,49,-1,1,0
IDU017,50,307,1,0
IDU017,51,281,1,0
IDU017,52,274,1,0
IDU017,53,284,1,0
IDU017,54,-1,1,0
IDU017,55,233,1,0
IDU017,56,202,1,0
IDU017,57,266,0,0
IDU017,58,282,1,0
IDU017,59,-1,1,0
IDU017,60,350,1,0
IDU017,61,272,1,0
IDU017,62,272,1,0
IDU017,63,323,1,0
IDU017,64,354,1,0
IDU017,65,345,1,0
IDU017,66,304,1,0
IDU017,67,-1,1,0
IDU017,68,259,1,0
IDU017,69,279,1,0
IDU017,70,273,1,0
IDU017,71,-1,1,0
IDU017,72,248,1,0
IDU017,73,-1,1,0
IDU017,74,298,1,0
IDU017,75,242,1,0
IDU017,76,-1,1,0
IDU017,77,242,1,0
IDU017,1,831,0,1
IDU017,2,929,1,1
IDU017,3,757,1,1
IDU017,4,874,1,1
IDU017,5,1229,1,1
IDU017,6,942,1,1
IDU017,7,486,1,1
IDU017,8,479,1,1
IDU017,9,591,1,1
IDU017,10,609,1,1
IDU017,11,595,0,1
IDU017,12,604,1,1
IDU017,13,647,1,1
IDU017,14,406,1,1
IDU017,15,530,1,1
IDU017,16,582,1,1
IDU017,17,777,1,1
IDU017,18,787,1,1
IDU017,19,769,1,1
IDU017,20,569,1,1
IDU017,21,568,1,1
IDU017,22,767,1,1
IDU017,23,551,1,1
IDU017,24,552,1,1
IDU017,1,601,-1,2
IDU017,1,834,-1,4
IDU017,1,1435,-1,5
IDU017,1,334,-1,3
IDU017,2,834,-1,2
IDU017,2,233,-1,4
IDU017,2,1067,-1,5
IDU017,2,267,-1,3
IDU017,3,567,-1,2
IDU017,3,1168,-1,4
IDU017,3,1735,-1,5
IDU017,3,333,-1,3
IDU017,4,601,-1,2
IDU017,4,801,-1,4
IDU017,4,1402,-1,5
IDU017,5,600,-1,2
IDU017,5,834,-1,4
IDU017,5,1434,-1,5
IDU017,5,600,-1,3
IDU017,6,534,-1,2
IDU017,6,1034,-1,4
IDU017,6,1568,-1,5
IDU017,7,634,-1,2
IDU017,7,400,-1,4
IDU017,7,1034,-1,5
IDU017,7,400,-1,3
IDU017,8,567,-1,2
IDU017,8,734,-1,4
IDU017,8,1301,-1,5
IDU017,8,333,-1,3
IDU017,9,634,-1,2
IDU017,9,467,-1,4
IDU017,9,1101,-1,5
IDU017,9,333,-1,3
IDU017,10,667,-1,2
IDU017,10,500,-1,4
IDU017,10,1167,-1,5
IDU017,10,334,-1,3
IDU017,11,166,-1,2
IDU017,11,400,-1,4
IDU017,11,566,-1,5
IDU017,12,601,-1,2
IDU017,12,400,-1,4
IDU017,12,1001,-1,5
IDU017,12,434,-1,3
IDU017,13,634,-1,2
IDU017,13,334,-1,4
IDU017,13,968,-1,5
IDU017,14,667,-1,2
IDU017,14,401,-1,4
IDU017,14,1068,-1,5
IDU017,14,500,-1,3
IDU017,15,633,-1,2
IDU017,15,433,-1,4
IDU017,15,1066,-1,5
IDU017,15,367,-1,3
IDU017,16,667,-1,2
IDU017,16,667,-1,4
IDU017,16,1334,-1,5
IDU017,17,534,-1,2
IDU017,17,434,-1,4
IDU017,17,968,-1,5
IDU018,1,349,1,0
IDU018,2,357,1,0
